web_scraper_order,web_scraper_start_url,Type,prix,adresse,image
"1767364546-7933","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets New Balance Fuel Cell","27 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5365693_uploaded_image1_1749417266.jpg"
"1767364546-7934","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets Adidas Samba","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5365698_uploaded_image1_1749417367.jpg"
"1767364546-7935","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Basktes New Balance Fuel Cell","27 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5365690_uploaded_image1_1749417178.jpg"
"1767364546-7936","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets New Balance Fuel Cell","27 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5365687_uploaded_image1_1749417092.jpg"
"1767364546-7937","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures New Balance","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5369209_uploaded_image1_1749635290.jpg"
"1767364546-7938","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Crocs","8 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5387384_uploaded_image1_1750640381.jpg"
"1767364546-7939","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets Aire Force One","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5361117_uploaded_image1_1749079520.jpg"
"1767364546-7940","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets Air Force 1","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5361113_uploaded_image1_1749079316.jpg"
"1767364546-7941","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Sandales Dior","17 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5361106_uploaded_image1_1749079052.jpg"
"1767364546-7942","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Original Lavin","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5361109_uploaded_image1_1749079193.jpg"
"1767364546-7943","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Sandales Berluti","17 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5361104_uploaded_image1_1749078905.jpg"
"1767364546-7944","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Sandales homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5364541_uploaded_image1_1749327532.jpg"
"1767364546-7945","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets Nike Kobe 6 Protro","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5401398_uploaded_image1_1751403395.jpg"
"1767364546-7946","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets Nike M2K Tecno","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5401387_uploaded_image1_1751402825.jpg"
"1767364546-7947","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets Jordan 1 high","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5401346_uploaded_image1_1751401243.jpg"
"1767364546-7948","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures homme","Prix sur demande","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5401340_uploaded_image1_1751401135.jpg"
"1767364546-7949","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets Air Force One Suprême","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5401336_uploaded_image1_1751401037.jpg"
"1767364546-7950","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets Jordan 4 Fear","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5401322_uploaded_image1_1751400730.jpg"
"1767364546-7951","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Sandales Gucci","17 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5360720_uploaded_image1_1749061990.jpg"
"1767364546-7952","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets Adidas campus","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5368322_uploaded_image1_1749575502.jpg"
"1767364546-7953","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets Dior b22","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5368328_uploaded_image1_1749575586.jpg"
"1767364546-7954","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets Air Max scorpion","30 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5386909_uploaded_image1_1750612990.jpg"
"1767364546-7955","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Baskets Air force 1","16 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5386870_uploaded_image1_1750612086.jpg"
"1767364546-7956","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures Berluti","25 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5400882_uploaded_image1_1751384100.jpg"
"1767364546-7957","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5360036_uploaded_image1_1749037560.jpg"
"1767364546-7958","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures homme","27 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5360018_uploaded_image1_1749037245.jpg"
"1767364546-7959","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures Nike","28 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5367848_uploaded_image1_1749555791.jpg"
"1767364546-7960","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures Air Louis vuitton","20 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5400189_uploaded_image1_1751368396.jpg"
"1767364546-7961","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures Air Jordan one low","17 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5376698_uploaded_image1_1750070197.jpg"
"1767364546-7962","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures Jordan 4","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5359849_uploaded_image1_1749031529.jpg"
"1767364546-7963","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures Nike Vomero","25 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5400128_uploaded_image1_1751366626.jpg"
"1767364546-7964","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Air force 1","17 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5359697_uploaded_image1_1749024937.jpg"
"1767364546-7965","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures hommes","20 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5399786_uploaded_image1_1751350901.jpg"
"1767364546-7966","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Sandales homme","10 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5399783_uploaded_image1_1751350820.jpg"
"1767364546-7967","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures hommes","20 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5399782_uploaded_image1_1751350706.jpg"
"1767364546-7968","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures homme","23 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5399778_uploaded_image1_1751350515.jpg"
"1767364546-7969","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures hommes","22 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5399770_uploaded_image1_1751349884.jpg"
"1767364546-7970","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures Tommy","22 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5399767_uploaded_image1_1751349787.jpg"
"1767364546-7971","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Timberlands homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5399763_uploaded_image1_1751349629.jpg"
"1767364546-7972","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Sandales orthopédique","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5399752_uploaded_image1_1751349132.jpg"
"1767364546-7973","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures hommes","23 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5399749_uploaded_image1_1751348901.jpg"
"1767364546-7974","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","Chaussures New Balance","30 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5399692_uploaded_image1_1751338580.jpg"
"1767364546-7975","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","New Balance Fuel cell","28 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5381433_uploaded_image1_1750290780.jpg"
"1767364546-7976","https://sn.coinafrique.com/categorie/chaussures-homme?page=6","New Balance Fuel cell","28 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5381432_uploaded_image1_1750290707.jpg"
